庆丰包子铺润泽庄园店	北京朝阳区水岸庄园1009号	39.946532	116.393287	68a422cdef92e7e52d4733ef
庆丰包子铺和平里北街店	北京东城区地坛北里1号院1楼(地铁5号线和平西街站口)	39.965212	116.424298	fc7675243332e3e34e776e7e
庆丰包子铺花园北路店	花园北路52-4	39.9871	116.363453	dc32c2631fbedff24c3a593e
庆丰包子铺天坛东门店	北京东城区体育馆西路25号	39.891381	116.430959	a4a2b83d3d15b377441a329f
庆丰包子铺东直门桥店	东直门外大街39号	39.948067	116.44218	43b7e8896facb37358f6bed0
庆丰包子铺吴家场路店	北京丰台区吴家场路莲花池西里(近万丰路)	39.899491	116.313081	58a8f320b9df9abd96f08c4c
庆丰包子铺国美第一城店	北京朝阳区青年路国美第一城12号楼F1-06	39.938386	116.519926	d146b3880c8052c77402697e
庆丰包子铺太仆寺分店	北京西城区太仆寺街54号(灵境胡同东口)	39.918336	116.385235	631c4157077ef77831f71d7e
庆丰包子铺大红罗厂店	北京西城区西四大红罗场胡同25号(西四中学旁)	39.933773	116.38078	be1ea5eff0e785a614948ed0
庆丰包子铺西四南大街店	北京市西城区西四南大街107号	39.925066	116.379873	7fd72311f9fb37865cbe86d0
庆丰包子铺西直门凯德店(西环广场店)	西环广场凯德mallB1楼	39.947202	116.359396	edf5afaea2ece87dab0dd8b3
庆丰包子铺枣园店	兴华北路2段78号院16～17	39.753825	116.33961	3d62aedd94906070e315f90d
庆丰包子（亦庄）	大兴区天宝南街4号上海沙龙商业中心	39.794217	116.505789	1cc254b48a04ad1c31169bda
庆丰包子铺房山店	城关街道北大街7-4号	39.709245	115.991291	18165334739ea01dfb2d617e
庆丰包子铺二拨子店	北京昌平区回龙观二拨子商业街20号	40.087832	116.340131	b5c10564555a458d04fef56a
庆丰包子铺马驹桥店	百尚生活广场1层	39.758588	116.551561	d991e1161377ea2b1e3894b8
庆丰包子铺旧宫店	北京大兴区旧宫西路47号	39.810403	116.440819	1eeed5464b86e0ebb5147f7e
庆丰包子铺顺义店	北京市顺义区顺义国泰宏城一层	40.136383	116.641628	3da907f37e5dff4ab320a8d0
