火锅	g110	陈记火锅(五彩城店)	8845270
火锅	g110	愚掌门鱼火锅(上地店)	8698052
火锅	g110	小肥羊(上地华联店)	2940556
火锅	g110	新辣道鱼火锅(上地华联店)	4221087
火锅	g110	和庆斋阳坊秘制羊蝎子火锅(马连...	2802628
火锅	g110	呷哺呷哺(上地华联店)	3491899
火锅	g110	呷哺呷哺(科实大厦店)	3194239
火锅	g110	翠峰苑(科实大厦店)	3273658
火锅	g110	小羊倌旋转自助火锅	9079292
火锅	g110	洋妞涮肉	2005009
火锅	g110	老诚一锅(上地店)	5536104
火锅	g110	和庆斋(上地东路店)	4511886
火锅	g110	董大爷涮肉坊	5389833
火锅	g110	草原风情呼伦贝尔涮肉	5866774
火锅	g110	呷哺呷哺(肖家河华联店)	9000175
火锅	g110	阳坊大都涮羊肉(菊园店)	2399797
火锅	g110	老城一锅	5503195
火锅	g110	董大爷涮肉坊	568868
火锅	g110	阳坊胜利涮羊肉(上地东路店)	2738119
火锅	g110	胜利阳坊涮肉	3453346
火锅	g110	阳坊胜利涮羊肉(上地店)	4691143
火锅	g110	扎西阿玛牦牛火锅	3872650
火锅	g110	苗韵竹荪鹅(六里屯店)	2455849
火锅	g110	阳坊涮肉	2641924
火锅	g110	蜀粹酒楼(北清路店)	4275891
火锅	g110	羊一顺	2915527
火锅	g110	羊四香(上地店)	4117908
火锅	g110	35元自助火锅店	3488923
火锅	g110	吉乐吉回转自助火锅	4269468
火锅	g110	豫大锅铁锅柴鸡	2505007
火锅	g110	涮道	2683519
火锅	g110	阳坊胜利涮羊肉(上地店)	2488933
火锅	g110	老诚一锅(上地店)	6146704
火锅	g110	黄记煌三汁焖锅(圆明园店)	13807393
火锅	g110	原野人家	5258234
火锅	g110	阳坊胜利涮羊肉(上地店)	8835559
火锅	g110	养心斋素食火锅店	9949549
火锅	g110	龙源骨头庄(后厂村路总店)	6859003
火锅	g110	乖乖仔火锅	6856379
火锅	g110	李二鲜鱼村	6031157
火锅	g110	龙源骨头庄(马连洼店)	6859017
火锅	g110	和庆斋阳坊秘制羊蝎子火锅	13704288
火锅	g110	黄记煌(上地店)	6601898
火锅	g110	金鼎百汇	6830074
火锅	g110	阳坊胜利涮羊肉(上地店)	9019217
火锅	g110	老诚一锅(上地店)	9022517
火锅	g110	阳坊北华涮肉	2687332
火锅	g110	三野讲礼野味	2917915
火锅	g110	阳坊涮羊肉	4218985
火锅	g110	张二锅筋头巴脑老鸭汤	5173181
火锅	g110	骨香轩	8074039
火锅	g110	固始鹅块火锅	9991349
火锅	g110	新颖驴肉火锅家常菜	9991224
火锅	g110	阳坊胜利涮羊肉	14228531
